,book_table,votes,location,rest_type,dish_liked,cuisines,cost,review,rate
10100,0,450,30,13,4465,360,400,13507,4.2
10101,0,129,30,30,2379,765,300,10573,4.0
10102,0,201,30,62,3498,1624,250,11099,4.1
10103,0,41,0,3,2209,193,200,6547,3.9
10104,0,147,30,30,89,765,400,3524,4.0
10105,0,221,0,70,843,1115,400,3357,3.5
10106,0,118,0,30,87,952,300,6380,3.7
10107,0,130,0,30,2381,945,230,5406,4.0
10108,0,205,30,30,1283,952,300,12081,4.1
10109,1,590,28,21,4662,686,1200,7511,4.1
10110,0,680,28,52,191,683,1500,2978,4.3
10111,0,2800,28,21,2826,1166,1200,10547,4.5
10112,1,3855,28,20,2630,1321,1600,12520,4.7
10113,0,357,28,20,3241,1412,1200,10876,4.3
10114,1,4321,28,52,3945,623,1600,293,4.3
10115,1,2461,28,20,882,1489,1000,11177,4.1
10116,1,1209,28,5,1539,801,1500,9939,4.3
10117,1,324,28,20,4736,1432,1300,914,4.6
10118,1,1216,28,20,2480,1486,1200,2493,4.2
10119,1,2206,28,60,1546,10,1200,13545,4.2
10120,1,1239,28,20,826,1419,800,6860,4.1
10121,1,1779,28,4,1408,897,1300,13556,3.9
10122,0,2420,28,20,1259,1152,800,11021,4.3
10123,1,1547,28,20,2331,163,1000,7611,4.1
10124,0,138,28,20,2319,1481,800,5212,4.1
10125,1,720,28,60,3554,888,1500,7477,4.0
10126,0,1986,28,20,2447,292,800,5374,4.0
10127,0,956,28,20,2029,1609,600,8326,4.1
10128,0,380,28,20,3313,264,750,4072,4.2
10129,1,1195,28,26,1001,975,1200,3854,4.1
10130,1,459,28,20,727,693,700,8321,4.1
10131,1,1079,28,21,114,49,800,4093,4.3
10132,1,1033,28,21,4538,612,1100,2376,4.2
10133,1,887,28,20,4860,1152,900,6835,3.9
10134,1,1445,28,13,2864,378,800,7483,4.1
10135,0,181,28,20,1924,1210,550,11347,4.0
10136,1,1016,28,58,225,880,1300,12490,4.0
10137,1,1405,28,26,1518,1292,1100,1266,4.1
10138,0,764,28,14,3853,356,600,2183,3.9
10139,0,232,28,20,3708,1292,1000,515,4.1
10140,1,1432,28,20,3352,63,800,6765,4.2
10141,1,1322,28,20,1895,1218,1200,7088,4.1
10142,1,790,28,20,1601,694,1300,5040,4.0
10143,1,847,28,21,1443,1542,1100,6863,4.1
10144,0,919,28,20,2198,1152,600,5134,3.8
10145,0,510,28,19,1164,458,1000,9282,4.0
10146,1,763,28,20,2577,1152,600,9494,3.8
10147,0,34,28,20,4498,1087,750,10431,3.9
10148,1,347,28,20,4723,1291,1000,4514,4.0
10149,0,914,28,4,211,1262,1000,2468,3.9
10150,1,561,28,20,3726,1152,800,2993,3.8
10151,1,294,28,20,2487,934,500,13099,4.1
10152,0,349,28,20,3203,607,600,2956,3.9
10153,0,1310,28,20,2102,623,750,8162,4.0
10154,0,589,28,20,2893,556,700,11822,4.1
10155,1,468,28,20,2960,1060,700,5441,4.1
10156,0,118,28,20,2665,602,600,7621,4.0
10157,0,130,28,62,3317,1585,300,8469,4.0
10158,0,200,28,62,4554,1083,400,8973,4.0
10159,0,386,28,13,1631,425,700,8903,4.2
10160,0,181,28,20,2850,602,700,7367,4.1
10161,0,218,28,20,2708,1419,500,4843,3.7
10162,0,117,28,62,271,1205,350,10825,3.8
10163,0,59,28,20,4239,1419,500,7619,3.8
10164,0,536,28,20,3357,1300,950,3162,3.7
10165,0,234,28,62,1134,1246,400,3458,3.8
10166,0,180,28,20,1706,1585,450,1227,4.0
10167,0,85,28,62,4848,1486,300,7647,3.9
10168,1,728,28,13,1677,414,800,2576,3.9
10169,0,97,28,20,263,515,650,436,3.1
10170,0,246,28,20,791,284,450,7129,3.7
10171,0,125,28,12,4469,215,400,635,3.7
10172,0,666,28,20,2070,199,650,4885,3.7
10173,0,203,28,20,4913,1310,900,2036,3.7
10174,0,522,28,13,3885,402,550,10683,4.1
10175,0,51,28,20,3487,1447,600,2896,2.9
10176,0,99,28,20,1893,602,850,11665,4.0
10177,1,4410,28,22,960,1464,600,4038,4.4
10178,0,194,28,20,981,1551,500,4182,4.0
10179,0,519,28,20,1658,1585,400,10142,3.6
10180,0,179,28,62,3958,1362,400,11643,3.8
10181,1,165,28,20,2115,1588,1000,3560,3.9
10182,0,132,28,13,3921,502,400,1381,3.7
10183,1,239,28,22,536,347,600,1078,4.2
10184,0,97,28,21,2607,1555,1100,5001,3.4
10185,0,208,28,20,1775,600,650,6775,2.6
10186,0,82,28,47,1541,1468,1000,7725,3.8
10187,0,410,28,20,2538,1192,500,5509,3.9
10188,0,46,28,13,2011,316,450,2714,3.8
10189,0,177,28,20,847,1218,950,12256,3.3
10190,0,146,28,20,1169,519,600,149,3.8
10191,0,134,28,20,779,1192,650,9262,3.5
10192,0,88,28,20,4988,1231,500,7424,4.0
10193,0,320,28,20,2032,1350,700,1661,3.1
10194,0,48,28,13,1684,434,550,4761,3.4
10195,0,2402,28,20,4515,1398,750,1851,4.1
10196,0,176,28,20,4018,1152,450,1452,2.3
10197,0,194,28,20,2419,1585,400,10131,3.9
10198,0,64,28,20,2986,1550,750,2564,3.0
10199,0,65,28,20,2344,1416,750,9965,3.5
10200,0,39,28,20,4718,1205,500,164,2.7
10201,0,55,28,20,42,64,800,4152,3.0
10202,0,57,28,20,4107,602,650,3606,3.0
10203,0,48,28,20,2407,1331,800,13377,3.7
10204,0,43,28,20,4718,581,600,716,3.6
10205,0,127,28,13,3842,465,700,899,3.7
10206,0,185,28,20,4673,1470,750,5332,3.9
10207,0,54,28,62,4798,1593,300,1767,3.0
10208,0,85,28,13,3816,494,500,378,2.7
10209,0,187,28,13,134,337,500,8335,3.8
10210,0,260,28,62,2527,1152,300,4662,4.0
10211,0,873,28,62,2721,1543,300,9427,4.1
10212,0,98,28,62,4706,1108,400,5729,4.1
10213,1,205,28,62,3563,1472,700,11061,4.0
10214,0,49,28,62,2132,309,300,8175,3.6
10215,0,440,28,62,720,320,400,12594,3.9
10216,0,539,28,62,3174,615,300,13429,4.3
10217,0,37,28,62,3894,751,400,12535,3.9
10218,0,140,28,62,4958,1543,100,7121,4.1
10219,0,217,28,62,3464,1152,450,2092,3.8
10220,0,313,28,62,4153,1186,500,3249,3.9
10221,0,184,28,62,1619,320,500,4973,3.8
10222,0,319,28,62,2166,1470,400,5980,4.0
10223,0,206,28,65,602,368,400,8381,4.1
10224,0,43,28,62,3933,1192,500,2093,3.7
10225,0,113,28,62,921,1645,200,6070,4.0
10226,0,81,28,62,552,824,500,2009,3.7
10227,0,46,28,62,3802,1461,450,6057,3.8
10228,0,132,28,62,3516,1173,250,1732,3.7
10229,0,354,28,62,2481,1281,400,8986,3.0
10230,0,171,28,62,17,1152,250,12020,3.8
10231,0,171,28,62,1578,860,200,5755,3.7
10232,0,321,28,62,4600,1237,400,2426,2.5
10233,0,273,28,62,4409,1503,600,1038,4.0
10234,0,92,28,62,1673,1598,300,7475,3.9
10235,0,378,28,62,2733,1585,300,9934,4.2
10236,0,115,28,62,4962,1543,200,13492,3.9
10237,0,386,28,62,4926,1472,600,8277,3.9
10238,0,212,28,62,326,234,350,7681,3.3
10239,0,55,28,62,1644,1616,200,13601,3.7
10240,0,117,28,62,1832,1152,150,3491,3.7
10241,0,138,28,62,4225,866,300,10184,3.1
10242,0,231,28,30,3644,791,800,4124,2.9
10243,0,140,28,62,4782,875,300,3027,3.6
10244,0,25,28,62,3681,1624,200,11886,3.4
10245,0,153,28,41,444,425,400,5526,3.9
10246,0,62,28,62,2110,322,300,9636,3.9
10247,1,2496,3,57,2140,1339,900,10804,4.4
10248,1,2075,3,54,5104,731,1200,9577,4.4
10249,1,787,3,20,3607,961,1500,13203,4.5
10250,1,2241,3,21,3784,742,1200,6135,4.4
10251,1,966,3,21,1442,1413,1000,8299,4.3
10252,0,1292,3,20,39,42,800,6968,4.2
10253,1,1976,3,20,2678,86,1000,8122,4.2
10254,0,409,3,20,1113,0,1000,9035,4.6
10255,0,798,3,20,991,284,550,12190,3.6
10256,0,539,3,20,1054,608,800,6002,4.0
10257,1,1027,3,20,1240,1152,1000,13004,4.1
10258,1,743,3,20,967,294,800,8220,4.0
10259,0,111,3,20,2595,42,800,3202,3.7
10260,0,124,3,13,4272,444,500,1788,3.9
10261,0,50,3,13,1947,330,600,3361,3.9
10262,0,426,3,20,2003,1595,400,8252,2.7
10263,0,101,3,20,423,1075,500,8692,4.0
10264,0,136,3,20,4020,1205,500,561,3.2
10265,1,551,3,20,2445,1232,600,13916,3.5
10266,0,122,3,62,3144,607,500,5273,3.1
10267,0,107,3,20,257,1192,450,4095,2.9
10268,1,200,3,20,2671,600,1000,4635,2.9
10269,0,67,3,20,3978,1192,600,11018,3.3
10270,0,80,3,20,1903,45,650,13454,2.8
10271,0,170,3,20,1382,974,600,4031,2.6
10272,0,66,3,20,371,588,800,829,3.4
10273,1,90,3,20,1,1445,800,1424,2.9
10274,0,90,3,20,3237,1192,750,3567,2.2
10275,0,291,3,20,1645,1593,250,1533,2.3
10276,0,190,3,30,4432,955,400,7180,3.9
10277,0,50,3,41,3210,519,400,6469,3.3
10278,0,202,3,62,3439,1192,250,97,3.9
10279,0,146,3,62,970,1214,350,13579,3.2
10280,0,911,3,62,3111,1106,600,8182,4.0
10281,0,600,3,62,3442,1152,400,3984,4.1
10282,0,188,3,62,495,321,600,3171,3.2
10283,0,154,3,62,2789,195,600,1652,2.9
10284,0,95,3,41,3964,672,1100,1532,3.8
10285,0,56,3,62,2734,1583,400,4690,3.5
10286,0,51,3,62,2,1152,300,6784,3.7
10287,0,158,3,62,10,1192,300,616,2.4
10288,0,178,3,62,257,41,250,1709,3.1
10289,1,6404,0,20,4769,811,1600,10470,4.9
10290,0,2486,30,20,3013,1548,450,11197,4.3
10291,1,538,30,20,3127,1257,1100,7177,4.6
10292,1,1265,30,22,2978,919,800,12807,4.3
10293,1,1247,30,20,3634,1339,1000,2161,4.3
10294,1,1154,0,21,3271,1365,1100,1090,4.4
10295,1,1246,30,21,3779,1476,1000,10953,4.3
10296,0,74,30,20,3824,127,800,3321,3.9
10297,1,177,30,20,4091,921,800,1415,4.2
10298,0,713,30,13,1623,330,500,9371,4.2
10299,0,1972,30,20,1920,236,800,8039,4.4
10300,0,684,30,20,292,1385,650,5737,3.9
10301,1,1080,30,20,4650,1192,1000,11873,4.1
10302,1,885,30,20,4714,556,1700,12656,4.3
10303,0,181,30,9,3621,229,250,6025,4.4
10304,1,367,30,20,3195,1661,1200,10949,4.1
10305,0,205,0,20,2357,281,550,5648,3.9
10306,1,570,30,20,217,699,800,9509,3.7
10307,0,710,30,13,2332,443,850,12577,4.1
10308,1,362,30,20,2278,289,600,13916,3.8
10309,0,367,0,20,2580,1152,600,10549,3.8
10310,0,137,30,62,4959,1567,350,4327,4.0
10311,0,136,0,20,4581,1192,500,4114,3.7
10312,0,464,0,13,1663,342,500,1546,4.1
10313,0,210,46,20,740,1231,600,7576,3.8
10314,1,553,30,20,3609,987,900,5493,4.1
10315,0,247,0,62,3996,200,400,5028,3.9
10316,0,958,30,62,1117,1352,500,8285,4.0
10317,1,176,30,20,2004,1587,500,2261,4.1
10318,0,130,30,13,3860,471,650,3384,4.1
10319,0,232,30,20,44,67,600,8799,3.8
10320,0,295,0,20,1029,248,700,3912,4.1
10321,0,115,0,20,4871,563,550,8712,3.7
10322,0,166,30,62,282,254,400,623,4.1
10323,1,151,30,46,3009,1153,1350,3811,3.8
10324,1,584,30,20,4649,1377,1200,10157,3.8
10325,0,808,46,20,756,1205,500,2530,4.0
10326,0,465,0,62,2620,1175,300,5467,4.2
10327,0,381,0,62,4261,83,250,2747,4.1
10328,0,80,30,20,311,71,750,205,3.5
10329,0,91,30,13,2884,437,300,6587,3.9
10330,0,450,30,13,4465,360,400,13507,4.2
10331,0,310,30,13,1579,386,750,1595,4.0
10332,1,205,30,57,2830,534,1000,12017,3.7
10333,0,424,30,62,2393,1543,100,3726,4.2
10334,0,42,1,62,4249,1585,300,13101,3.8
10335,0,46,30,13,1627,330,400,5129,3.8
10336,0,158,30,20,4260,249,700,9712,3.7
10337,0,108,30,62,709,327,500,4904,4.0
10338,0,163,30,62,1320,871,200,9309,4.1
10339,0,315,30,62,4938,1635,300,9259,3.9
10340,0,126,30,62,1578,1585,400,12228,3.9
10341,0,160,0,68,4369,1636,150,4791,4.0
10342,0,212,30,20,4348,917,500,2274,3.9
10343,0,476,0,62,4850,1231,450,7704,3.7
10344,0,133,30,20,4277,605,700,9136,3.7
10345,0,199,0,62,2240,1152,300,9973,4.0
10346,0,109,0,62,3482,1152,300,12393,4.0
10347,0,84,0,20,4591,1181,500,3348,2.9
10348,0,140,0,20,1904,1178,600,10159,3.1
10349,0,37,30,62,4796,1543,200,6558,3.8
10350,0,184,0,62,4155,856,400,730,3.8
10351,0,288,46,62,3409,1192,500,3774,3.7
10352,0,30,0,20,257,1192,500,5160,3.7
10353,0,29,0,20,257,1192,500,5159,3.7
10354,0,97,46,62,3470,1152,400,184,3.3
10355,0,221,0,70,843,1115,400,3357,3.5
10356,0,282,30,20,4004,281,800,13916,3.8
10357,0,61,0,62,3053,201,300,3977,3.8
10358,0,135,30,62,4134,864,350,9470,3.9
10359,0,58,0,62,2013,1543,300,9350,3.8
10360,0,41,0,3,2209,193,200,6547,3.9
10361,0,177,0,62,2080,201,500,224,3.5
10362,0,195,0,62,3432,1152,400,2921,3.7
10363,0,144,46,13,2603,375,550,11937,3.9
10364,0,254,0,20,4645,519,550,2584,3.8
10365,0,61,0,13,1698,330,650,5182,3.0
10366,0,614,0,13,3646,470,600,6592,3.8
10367,0,247,30,13,2640,404,400,12467,3.9
10368,0,128,46,20,2716,1564,500,6009,3.9
10369,0,358,0,62,896,1192,400,4434,3.9
10370,0,71,0,62,4729,1244,350,13467,3.6
10371,0,113,0,12,912,1648,250,10858,4.0
10372,0,41,0,20,962,280,450,925,3.7
10373,0,68,30,62,1125,1136,550,10463,3.1
10374,0,42,0,62,2762,1428,250,2136,2.9
10375,0,132,0,62,2522,563,300,929,2.9
10376,0,75,30,62,2040,1042,300,11044,3.8
10377,0,245,46,62,3490,1253,300,4694,3.1
10378,1,176,30,20,2995,1153,1350,4313,3.8
10379,0,93,30,20,3285,1192,900,5135,3.7
10380,0,57,30,62,2534,1325,400,231,3.0
10381,0,166,30,62,4943,1585,400,9421,4.0
10382,0,167,30,13,1322,435,400,13916,3.7
10383,0,241,46,62,2948,1192,300,922,3.6
10384,1,488,0,13,3234,708,700,9300,3.9
10385,0,438,0,20,2451,195,650,3286,3.9
10386,0,258,0,62,3511,1152,250,612,2.9
10387,1,1246,30,21,3779,1476,1000,10952,4.3
10388,1,1779,28,4,1408,897,1300,13553,3.9
10389,0,680,28,52,191,683,1500,2977,4.3
10390,0,2800,28,21,2826,1166,1200,10546,4.5
10391,1,4321,28,52,3945,623,1600,292,4.3
10392,1,2206,28,60,1546,10,1200,13543,4.2
10393,1,720,28,60,3554,888,1500,7476,4.0
10394,1,590,28,21,4662,686,1200,7514,4.1
10395,1,1195,28,26,1001,975,1200,3853,4.1
10396,1,1016,28,58,225,880,1300,12489,4.0
10397,1,1405,28,26,1518,1292,1100,1269,4.1
10398,1,847,28,21,1443,1542,1100,6863,4.1
10399,0,914,28,4,211,1262,1000,3916,3.9
10400,0,97,28,21,2607,1555,1100,5001,3.4
10401,1,2496,3,57,2140,1339,900,10790,4.4
10402,1,2241,3,21,3784,742,1200,6134,4.4
10403,1,1154,0,21,3271,1365,1100,1089,4.4
10404,1,151,30,46,3009,1153,1350,3811,3.8
10405,1,1502,34,20,4539,811,1400,10991,4.6
10406,1,1099,34,21,3586,1168,1400,4726,4.4
10407,1,1132,34,20,2844,1321,1600,2754,4.2
10408,1,1228,34,20,3140,1381,800,2888,4.5
10409,1,347,34,20,305,247,600,1804,4.4
10410,1,473,34,20,3302,1543,750,2730,4.3
10411,1,405,34,20,3616,1505,1500,10982,4.2
10412,0,311,34,20,3570,721,800,9349,3.8
10413,1,399,34,20,4992,1410,1000,13633,3.7
10414,0,111,35,20,4340,797,1400,1338,4.1
10415,0,3128,35,20,6,1398,750,977,4.0
10416,1,840,35,13,3297,472,800,3041,4.1
10417,0,1181,34,16,613,336,900,9664,4.5
10418,1,559,34,13,4823,404,1200,3674,4.2
10419,0,399,34,33,5069,783,700,8232,4.1
10420,1,577,34,13,4821,453,700,13445,4.1
10421,0,167,34,13,1602,330,500,12443,4.3
10422,0,92,34,13,4462,330,700,5427,3.8
10423,0,241,34,13,2285,385,600,4120,4.0
10424,0,172,34,13,2226,761,700,5576,4.1
10425,0,274,34,13,1396,414,900,9607,4.1
10426,0,110,34,22,637,1217,700,11268,3.8
10427,0,46,34,13,1643,330,500,2690,3.7
10428,0,140,34,13,3761,407,650,2369,3.8
10429,0,56,34,13,1625,330,650,1161,3.6
10430,0,97,34,13,2221,435,350,9066,3.9
10431,1,2589,35,22,4114,1464,600,8704,4.4
10432,0,191,21,13,446,355,700,10724,4.3
10433,1,496,35,19,673,370,800,5381,4.3
10434,0,722,35,13,686,372,1000,8441,4.0
10435,1,104,35,13,697,652,800,6509,3.6
10436,1,506,23,13,4398,453,650,5803,4.5
10437,0,98,23,13,4808,382,500,5654,4.1
10438,0,73,2,19,1044,396,500,13270,3.7
10439,0,44,2,13,1083,387,500,3409,3.8
10440,0,77,2,13,1985,434,550,9148,3.8
10441,0,221,34,30,4403,955,400,1411,3.8
10442,0,531,57,29,1216,920,450,58,3.6
10443,0,52,34,62,4580,1042,350,1986,3.7
10444,0,1418,35,62,4181,1111,300,5909,4.4
10445,0,238,60,62,1845,1192,400,8005,3.3
10446,0,420,35,20,2037,1520,800,13154,3.9
10447,0,148,21,29,2364,258,400,10141,4.0
10448,1,1228,34,20,3140,1381,800,2889,4.5
10449,0,253,23,20,3059,1382,600,1099,4.0
10450,0,205,55,41,725,320,400,7044,3.7
10451,0,327,34,62,4939,1585,300,4248,4.1
10452,0,376,34,62,2465,1640,350,7672,4.2
10453,0,215,2,72,2931,572,450,1083,3.7
10454,0,109,2,21,2980,55,600,2020,3.8
10455,0,297,2,62,1868,233,200,3534,3.7
10456,0,128,55,62,3469,1490,300,6483,3.8
10457,0,87,34,30,1883,771,300,13578,3.9
10458,0,265,34,30,1332,765,400,9914,4.8
10459,0,209,34,62,4396,1503,600,9960,4.0
10460,0,123,2,20,4809,1029,600,69,3.2
10461,1,160,23,20,4248,1151,650,210,3.0
10462,0,189,34,62,4878,1543,100,7363,4.1
10463,0,306,55,62,3501,1334,400,4069,3.7
10464,1,202,55,62,2587,1185,450,9519,4.0
10465,0,408,55,62,483,321,600,3247,3.5
10466,0,96,34,62,2010,589,300,5834,3.9
10467,0,432,34,30,2375,771,500,6831,4.2
10468,0,247,55,62,3510,1041,400,6082,3.9
10469,0,343,35,72,1202,1388,500,6997,4.1
10470,0,162,34,29,3328,1461,750,10653,3.9
10471,0,232,35,29,3049,233,650,5097,3.9
10472,0,210,55,62,4253,1192,400,796,2.6
10473,0,153,55,62,370,1513,400,11318,3.6
10474,0,182,35,20,4074,1422,450,7709,2.7
10475,0,93,35,62,2039,1054,400,13416,3.7
10476,0,332,23,62,460,320,300,10452,4.3
10477,0,257,2,62,769,1192,600,6436,3.8
10478,0,182,2,20,306,575,500,3269,3.4
10479,1,347,34,20,305,247,600,1802,4.4
10480,0,156,55,66,1874,318,550,11290,4.0
10481,0,41,23,29,4424,1509,400,12380,3.7
10482,0,195,34,62,3437,1192,500,4446,3.6
10483,0,140,34,20,3493,922,700,7882,3.8
10484,1,1437,35,20,4656,1621,1500,2559,4.3
10485,0,324,2,20,1241,1371,600,2924,3.5
10486,0,115,35,20,3166,519,550,3165,3.9
10487,0,50,64,30,804,767,300,2318,3.7
10488,0,107,23,29,746,1152,500,13852,3.2
10489,0,35,34,29,1299,179,500,1158,3.9
10490,0,68,60,20,257,307,450,10673,3.6
10491,1,577,34,13,4821,453,700,13446,4.1
10492,0,58,55,62,3116,1582,500,3057,3.4
10493,0,64,55,41,3144,519,700,1327,2.7
10494,0,177,55,20,470,696,600,9407,4.0
10495,0,190,35,20,3462,1054,600,13284,3.9
10496,0,140,35,62,23,1186,500,4116,3.8
10497,0,110,35,62,1046,815,400,8759,3.9
10498,0,48,55,72,4150,92,150,5484,3.7
10499,0,227,2,62,3706,998,600,301,2.6
10500,0,128,35,62,2096,849,400,13230,3.8
10501,0,220,23,20,3178,556,500,8371,4.0
10502,0,88,34,62,4605,1043,400,4678,3.8
10503,0,90,55,62,1187,1666,400,3372,3.6
10504,0,370,35,20,1135,109,800,12148,3.7
10505,1,755,55,4,1522,735,1300,13058,4.5
10506,0,611,2,20,329,537,750,1945,3.9
10507,0,103,55,62,3453,1152,400,2146,3.8
10508,0,71,2,62,4472,545,250,5453,3.9
10509,0,1181,34,16,613,336,900,9660,4.5
10510,1,341,34,26,1555,909,1400,10836,4.2
10511,0,151,2,62,2157,1472,500,1195,3.8
10512,0,109,2,30,4701,952,450,1725,3.8
10513,0,78,23,29,4391,1292,500,11022,3.1
10514,0,78,2,62,1055,1548,400,1928,3.4
10515,0,76,35,62,4772,1057,450,13028,3.6
10516,0,84,55,30,232,765,300,1395,3.9
10517,0,470,34,20,2558,1152,800,10499,4.1
10518,0,57,23,29,3539,622,500,5748,3.7
10519,0,150,34,20,1004,1177,500,593,3.1
10520,0,140,34,13,3761,407,650,2369,3.8
10521,0,378,34,62,3527,1470,400,9452,3.4
10522,0,118,35,62,2907,607,450,7420,3.7
10523,0,171,34,20,31,280,500,3989,2.7
10524,1,559,34,13,4823,404,1200,13916,4.2
10525,0,42,55,20,999,102,600,10284,3.6
10526,1,506,23,13,4398,453,650,5802,4.5
10527,0,63,2,20,3088,1193,500,4065,3.3
10528,0,91,34,62,2501,1624,200,13821,3.7
10529,0,97,34,13,2221,435,350,9065,3.9
10530,1,694,55,20,3410,1371,1200,3816,4.0
10531,0,55,34,9,1842,213,400,3730,3.9
10532,0,91,34,20,2195,1273,500,12140,3.7
10533,0,297,34,62,877,1152,350,9027,4.0
10534,0,200,34,20,1655,1063,800,153,4.1
10535,0,49,35,62,1688,1593,300,8775,3.8
10536,0,64,2,62,2968,579,400,10309,3.7
10537,0,194,55,20,2750,1595,400,3308,2.7
10538,0,399,34,33,5069,783,700,8231,4.1
10539,0,98,23,13,4808,382,500,5654,4.1
10540,0,224,2,20,2904,609,600,2870,3.9
10541,0,254,2,20,5014,1192,1050,3071,2.6
10542,0,386,34,62,568,320,500,8906,4.2
10543,1,300,34,20,1263,55,750,2973,3.9
10544,0,64,34,31,3810,768,600,11324,3.9
10545,1,840,35,13,3297,472,800,3039,4.1
10546,0,3128,35,20,6,1398,750,976,4.0
10547,0,91,55,62,554,320,500,5454,4.0
10548,0,145,55,20,4838,1491,600,5459,3.7
10549,1,1196,34,60,196,886,1400,4409,4.2
10550,0,89,34,62,929,815,200,4142,4.0
10551,1,104,35,13,697,652,800,6509,3.6
10552,0,96,34,9,2804,208,400,4077,4.0
10553,0,375,55,62,962,53,400,9700,3.9
10554,1,293,34,20,3942,1517,900,1375,3.9
10555,0,31,2,41,5076,771,300,11240,3.8
10556,0,147,35,20,4149,1272,700,8925,3.6
10557,0,398,55,20,1212,14,1500,8297,4.0
10558,0,69,34,62,3465,1152,300,6309,3.8
10559,0,191,21,13,446,355,700,10723,4.3
10560,0,469,55,20,2601,68,550,2298,4.0
10561,0,118,35,62,2117,83,300,2994,3.7
10562,0,83,34,62,3022,1348,500,11790,4.0
10563,0,191,21,20,4601,1382,650,4666,3.9
10564,1,83,34,20,2044,58,800,4336,3.7
10565,0,58,35,62,4174,1493,300,2676,3.3
10566,0,301,35,20,2334,260,750,11916,3.7
10567,0,47,34,62,1346,1435,500,9587,3.9
10568,1,448,34,20,3207,607,500,5395,4.1
10569,0,351,2,51,1088,78,350,4013,3.3
10570,0,86,55,62,726,1105,400,4379,3.7
10571,1,131,2,20,3740,1324,1000,458,3.5
10572,0,306,55,62,4580,1495,400,5313,3.8
10573,1,2589,35,22,4114,1464,600,8703,4.4
10574,0,600,55,20,783,65,600,9289,3.7
10575,0,92,2,62,4585,104,400,12927,3.6
10576,0,209,34,20,2041,1053,600,4631,3.7
10577,0,80,34,20,3206,519,750,8725,3.8
10578,1,1099,34,21,3586,1168,1400,4728,4.4
10579,0,498,34,62,886,1640,250,4672,4.1
10580,0,283,2,62,874,1331,250,7721,3.9
10581,0,100,55,41,3649,733,800,127,2.8
10582,0,48,2,70,1785,1117,150,4936,3.8
10583,0,533,55,20,5012,1131,800,8513,4.2
10584,0,185,35,62,2998,233,250,3901,3.8
10585,1,1013,34,20,3192,556,1100,11557,4.5
10586,0,259,34,30,1776,947,200,11546,4.3
10587,1,229,35,20,3129,1061,550,2577,4.1
10588,0,232,20,20,1150,1192,500,555,3.8
10589,0,240,34,20,3008,233,600,6969,3.9
10590,0,145,2,20,3169,608,900,3230,3.3
10591,0,71,2,20,2980,81,450,10607,3.7
10592,0,72,35,20,4524,1084,400,2247,4.0
10593,0,214,34,20,4583,109,700,8363,3.7
10594,0,186,35,62,1185,556,500,12818,3.9
10595,0,119,34,20,357,264,750,6244,3.5
10596,0,289,34,20,3004,294,600,5082,3.8
10597,0,227,64,20,2056,570,750,10438,2.7
10598,0,234,34,20,1380,519,700,1460,2.8
10599,0,120,35,32,2503,214,150,12997,4.0
10600,0,312,35,20,3007,1141,700,11038,3.5
10601,1,321,34,20,48,51,750,6160,3.9
10602,0,73,2,19,1044,396,500,13270,3.7
10603,0,39,34,62,589,216,300,13266,3.9
10604,0,209,35,62,3952,1146,550,2219,4.0
10605,0,174,34,30,2373,949,500,9608,4.1
10606,0,173,21,62,975,233,300,4457,3.8
10607,1,2329,34,54,3753,38,1400,5790,4.4
10608,0,203,34,20,4684,129,800,10859,4.4
10609,1,496,35,19,673,370,800,5383,4.3
10610,0,358,21,20,2476,1380,650,13850,3.9
10611,1,473,34,20,3302,1543,750,2730,4.3
10612,1,418,35,20,2475,143,1200,9682,4.5
10613,0,219,35,20,4496,67,600,4535,3.9
10614,1,416,34,54,3954,797,1800,3101,4.3
10615,0,110,34,22,637,1217,700,11269,3.8
10616,0,98,2,20,2271,556,500,4469,3.8
10617,0,175,35,62,2072,206,400,3653,4.0
10618,0,519,34,20,4195,1395,600,9118,3.6
10619,0,93,34,62,2048,1354,400,7103,3.9
10620,0,274,34,13,1396,414,900,9607,4.1
10621,0,220,34,62,257,264,400,10545,3.7
10622,1,667,2,20,4903,1303,700,2070,4.0
10623,0,155,34,20,1174,556,1100,3512,4.1
10624,0,41,35,62,458,313,550,4089,3.9
10625,0,201,34,20,4563,1539,650,2286,4.1
10626,0,722,35,13,686,372,1000,8441,4.0
10627,1,405,34,20,3616,1505,1500,10982,4.2
10628,1,223,34,20,2604,133,500,13693,4.1
10629,0,219,34,20,2505,83,1000,2370,4.2
10630,0,124,34,20,4399,758,600,625,3.7
10631,1,399,34,20,4992,1410,1000,13633,3.7
10632,0,383,35,20,3233,555,700,2853,4.1
10633,0,99,35,62,891,1117,400,3919,4.0
10634,0,202,21,20,2932,556,600,5490,3.8
10635,0,107,34,9,4880,221,350,2794,4.1
10636,0,165,55,20,2647,1152,500,10788,4.0
10637,0,362,20,13,1946,381,700,1717,3.8
10638,0,116,64,20,2823,1177,1000,4247,3.9
10639,0,619,55,62,3395,1192,500,2329,2.9
10640,0,198,34,20,3655,961,600,2396,4.1
10641,0,46,34,13,1643,330,500,2690,3.7
10642,0,1208,34,20,5019,1152,800,9314,4.1
10643,1,783,34,20,2170,1097,1400,7191,4.2
10644,0,172,34,13,2226,761,700,5576,4.1
10645,0,77,34,20,1043,971,800,2610,3.9
10646,0,119,35,72,257,265,500,20,3.0
